,title,company,rating,location,salary,summary,post_date,record obtained,job_url
1592,Intern- Data Scientist,JDA Software,3.9,"Scottsdale, AZ",,"Experience with machine learning APIs and computational packages (Keras, Scikit-Learn, NumPy, SciPy, Pandas, statsmodels).",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=ea7d02713f6f08be&fccid=40c8856ae4b51dd3&vjs=3
1593,"Senior Looker Data Analyst (Remote, USA, Full-Time)",4 Mile Analytics,,Remote,,"4 Mile Analytics is a full-service consultancy with expertise in strategy, data analytics, data engineering, and software development.",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=9c18638551615df6&fccid=ce80ea222edbbd45&vjs=3
1594,Staff Data Scientist - Consumer Product - Metrics Team,Twitter,4.1,"Seattle, WA",,"You will be a key member of the Metrics Data Science team working closely with our partners in engineering, product, design, user research and operations to…",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=54ac7aba152ed2ea&fccid=7a3824693ee1074b&vjs=3
1595,Senior Data & Applied Scientist,Microsoft,4.2,"Redmond, WA",,"As a data scientist on our team, you will partner with our researchers, engineers, and other data scientists to design, build, and deploy state-of-the-art…",21 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=95aa82a36fb945a8&fccid=734cb5a01ee60f80&vjs=3
1596,Data Science Intern (Summer 2021),DICK'S Sporting Goods,3.5,"Pittsburgh, PA",,"Apply machine learning and data mining techniques to extract actionable insights from large-scale, high-dimensional data.",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=0d7509999d7c00a7&fccid=55a2bdb0a91b873d&vjs=3
1597,"Data Scientist, Ads Measurement",Pinterest,4.2,"Seattle, WA",,4+ years of combined post-graduate academic and industry experience applying scientific methods to solve real-world problems on web-scale data.,6 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=3339200ce47fa559&fccid=43014b1412e0a7b6&vjs=3
1598,Data & Applied Scientist,Microsoft,4.2,"Redmond, WA",,"The goal of this team is to predict trends, find insides and produce actionable, trustworthy recommendations and decisions for Office 365 operation and modern…",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=259a058bf7fef8fb&fccid=734cb5a01ee60f80&vjs=3
1599,Data Scientist,Vaco,3.7,"Nashville, TN","$130,000 a year",The role will work with other Data Scientists and Analysts to create predictive and regression models.,15 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_sybMACCpf9B-677oK5j6rPldVB6BlrVvFjO_o-GJZbzuF-qh4PxErFUqfUsv_6vuF9mJcDFzyB4chVe5GK_l9f7WKwVdB9xa6ccd-mZpbhf1s3vxyBaZyixrHYH7JohD2IXIVHQczmGosxyUhCiel9-LU-Ho9zQkhSQ_GtXdBCxAo0aGJlnPsf7AuJPTxI4A_5v1AgfAojlgIDp9qn_zS3aWlc92DnhIhdFXkuIGTcf57Po__EeyxxMGRM8OvQRQh4M9ddjo3ko8y3K2ccdr5dbOJmAiZmy1-gIocng11zHVl0CrpdryEtfR8HRFO4QgIyBAtWKCL4fn_IG4ndQzZ3kSagdSO_lrBrlRd9kjp6JwdHFd-B5fL3VEgpdqcm8uoCDfve1LxT-ave7mIr-tPFrPM3Y5JxXf1w6RB4wVfxuXzjafH3ZVSDdIDpACrcOW8xiuelCuQLg9PaYmK8vjAPNOA9zlvwNlaXhBgK7rEyWXSmMSNpHNuT8glBoQB9A=&p=11&fvj=0&vjs=3
1600,Data Scientist II (Remote Work Location Available),USAA,3.9,"Lackland AFB, TX",,"Applies predictive analytics, machine learning, simulation, and optimization techniques to generate management insights and enable customer-facing applications;…",1 day ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdTBpsLrhs4IwmIsoO0brdHaF9POTtXIeJjdlamKYQ_HWXH6wnIvGc4QHjwxwc4NzOJWga2x5ajQ94pRtEZn7Q3Blf8m743x3EHjV1EJ_QtpIahBG9bLqqYYR2ph82cZX2x4nNx_l4F3LMOiuvi0uOSCh6zqr1_sZoq80jBXkQu1WoxPIl1veJTfUFyRF5dXDDou0-gpjujrk1C9EIgCz092gTsvBxHbThuGlqjPbOxO6TDSN-FZJ0c0Gw90UINe8J3Z78zc0pQxxA6HSPz7DjSJR1Lpex1LpchHrJQzvKnnWbktygOnJga3a3bjCnkPx8jhbQsEKKoQesAKCsQ0TpIoZlADZEsjRvIUqU2Ix8K5u8pwRzZQUjF4I9nIF1OjV8CQMiu-FvyA==&p=12&fvj=0&vjs=3
1601,Data Scientist,Peterson Technology Partners,4.0,"Milwaukee, WI",$45 - $75 an hour,"Skilled data scientist with machine learning, image analysis, statistical analysis experience.
Machine Learning: 3 years (Required).",10 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AgtsfPTMZ7iDcp1X4T-0K4CYWuscf9rvuaH0n-fMkMyKnr7WxHRcz12wTe7OJE2CNkGD_Zbt1v7NuV4PiynL_HBCfpjsYtUm__LNxiL6j00COIMJtZM0_7ZyAPccQINce0U-MpG9gf4xDww8Do2cWIME6ZpYvTZ_dHiLzvOra4M9usmN1vQXTwRxEM3zYb-LNyDZt__3n6nit1wVhlFW3xmNfbcDz0KhPqJvLmStXHtiJNvCK8GQMbdK9Tp41Gl-Gd3RJrSB0sjQNb8mBd6DK3hbz7pBw_W1L3Bwef8BTcKNnK9MVxVke8kb26CcddQkCXyInvBQfVjUcriz7sd2a8eKqqpBTDq3R5yFgvFCOq3wPitTJB4CzJybVVS8-SWdFIlgGD7zOWTFDODzpOd-DO8fZzqZ-GRxbEmMgk2xhOhwnHtUnW6UF3lEAMTgeAyGp7WHi2Btn1nXE2w41IHowu&p=13&fvj=1&vjs=3
1602,Data Scientist - Manufacturing Technology,Northrop Grumman,4.0,"Palmdale, CA",,"The position requires strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models,…",16 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPf8Tf_oakpB62WadId2dzQiWExtALTi0lpCM--zHBL4xiBVbb_EgRS6mZmsgnHhYerJoEfKDNyU9eAHYKRb4O7PwvsthC8__YpG53bTaBgzri9dSOOibgxyadsH9SmXzVneWwA_RzZQEJeMCLnynmIvzBmpybd960uXplAr7Z5maK0B68EnUH1dmf5c7oMS5uiPaFc35C8ggB-ViZ9EeVSkq-u_fWlbuVb1VOXnmEkQdBtrtRFO_uoqiw97RTjbR3OUsZLU3IeZW5ZrtxhHFQNvM9zP3pJ5BiX8fHn1UafCYdRVmbQzMmSs4NpW_QC6NWbGLx1S6yLjA0mitbQUOuJbJyRpfN24zzpWV0TGzMWOmeDOkkugyluFEY6Lyd0930Ky9WcXUmoBtgLNWKRXlfnRupV8TfzzocGGljbyfwqyyK6rdrIN16QHmHIFIqrjmCdYpz3vB6uWXMrvtw_P4ymSfnuY3HAcW94XG2C7pW78V-WgLbijxMaCZlyqWaWIOqn5sYJhj99vcKfPfx1XKJkdzBjAAO4zhq4LfLPklnaLb4gcZ2z8YxZY5OecTG2-p4UDwxYEiDQ6dnpfUxda23Xluqf4HPq6PnwkjLSDC91l-GnnReK9QkUG5uK7cknzc=&p=14&fvj=0&vjs=3
1603,Data Scientist,B E A T LLC,,"San Antonio, TX",,"4+ years of experience in data analytics or quantitative intelligence analysis.
Ability to assist in the development and implementation of a data analytics…",30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BZEboMUnqsru4xENP43dcZ1tM5PtGD_wdmLn3NEeT9EMy1dvvGBNVxjDMTzpAmknS1Tqx3HQmVEF9S4bkGYhxr4mm2W6uQb9yzSXDDGGZmc3IRZhreHLIobrlRhKapD0XmrLNP-yWruHdKbdPb52UoPU7nT5rIQyGHFx3zjgplP1dq4zjdI2RXuVkq9seSa5fTiCEBK-XItt5a18qCwmskK1nTARDIEbmKhdUnk5zf7fkqbfCJZ6I6ZMZfb8XYLYZHjKJxVt7yi11VqcykjTYZBHEH_Fv2nsqfKb9fkDSFQCAdIXsoikJgGWJw2Y_-6uU-712E9GgSYh8yjf2F205N0hrUCEu08vRQOJw-LXkpH5Sh-K6RTQu_g_5DlloQWdQK_xoNPJUbRo4q3uoNqBIcZ_leiGdJjv9EBO5ghDEFVx-wWELPWj8pRMN6DfU6iSMRnrx3hpanRQ==&p=15&fvj=1&vjs=3
1604,Integrative Data Scientist - Bioinformatics,Takeda Pharmaceutical,3.8,"Boston, MA",,"Actively communicate with nonclinical leads, scientists, analytical, and clinical teams to inform data analyses, data engineering, and machine learning that…",30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A2FglVpD15yjwf_kBlpCp3aF2-ThlNcApwZ2XoCuisxqOxEXA7NQxpGhmzTWBxj6tlgq5y1f5a2MXJA_aR381Y7FukmkMOXMK2-qwq1H5TgcW_4bCLmBbXEtDpCe-IrgDFQAkIsTzv0xg9EPuLqkMw5W6icH-Wlc8vkeW8i-ipR7Nc3pguVh12s0Mvjkj_qUB1Q_vuJSYVff8ON_0PINjZZgPRsfvMy3Cs0Lfiob0wxVUToHjAcNwvD-kv_j2MY9p5RuHE7DGiHgiyxS3DY7sljAlktTldTtIVeJBo-CZVFFKnczqwIz44C2sliR7aLJBS3behvnV-MAqlajoMdQcxFuw-vfpSPBqdVNYAvCg4qdjeeHd1nXX2E5B-muiASefe0SLYiwF8o1x0iK1_Uhh4LFG45bfcJEtjxef5PQo76Zs-TTj5Aly56wqbI6_sgUU=&p=16&fvj=0&vjs=3
1605,Data Scientist,Horizon Health,3.2,"Lewisville, TX",,"Uses descriptive, inferential, prescriptive, and predictive statistical/data science techniques to analyze behavioral health outcomes and clinical data in…",23 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B70tG5J9F_p6339PMOY8QlFtcwwwI2VpystrlvXRVKwq6wGD8W2iNzDRBHa8U3wVZew54n1TiLUkOuErQScOr_OQnUsam7FIMUEr6DVBjL36gn5WhO2zkZ8iA18WFCKWcTyYpdXPKzy0g70X3o9uKdzyUl70VZd873YtcuOM3uwBlv-KhLsOfEJ6PjvIZBVtkhf9M-Vp2s-DJ6LbYuO79pPJXeHQPGwroIr-Z7fkHB1x0mxNw_bK3iTNWiZcZZYMKkbAPQtMqFSfSShvoBgOUePQXfm6dHJNpPnrPtGexzFd9phN1HnWZBTvgLWG-RKRsdIWEHAsa5L_vF-JUwMc2ke3tBAmc4_hKeMRoIZIFHwGz8P6VXAeUlnWwGjhW8Bp-OP1ARzDKN-HT9IJ5On8h5LAYIZo9Abwkde5YfHZwdURg3vFf9bx1DN0rUY7LJm2CJ2qxWCbQWzQ==&p=0&fvj=1&vjs=3
1606,Statistician - Data Scientist,Sandia National Laboratories,4.2,"Livermore, CA",,You will be joining a team challenged by data-intensive research problems that lead to fundamental methods advances and peer-reviewed publications in areas such…,30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=35b17abed2d98300&fccid=6153cf878ee73d92&vjs=3
1607,"Principal Scientist, Data Science",Johnson & Johnson Family of Companies,4.2,"Cambridge, MA",,Lead and build data science projects by developing and applying creative solutions that go beyond current tools to deliver data-driven insights to high-priority…,1 day ago,2020-10-29,https://www.indeed.com/rc/clk?jk=c41dbb8dbed108d3&fccid=0bed8e17bc113980&vjs=3
1608,"Data Scientist, Ads Measurement",Pinterest,4.2,"Seattle, WA",,4+ years of combined post-graduate academic and industry experience applying scientific methods to solve real-world problems on web-scale data.,11 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=8efb50ebe9a6ed5e&fccid=43014b1412e0a7b6&vjs=3
1609,Data Scientist - Delphi,Amazon.com Services LLC,3.6,"Seattle, WA",,Translating Demand Forecasting business questions and concerns into specific analytical questions that can be answered with available data using statistical and…,30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=846f12b6bacb5a86&fccid=fe2d21eef233e94a&vjs=3
1610,Data Scientist/Application Developer Sr - Limited term,University of Notre Dame,4.2,"Notre Dame, IN",,"The ClinEpiDB.org resource is a large, multi-institutional project supporting the integration and exploration of diverse clinical and epidemiological datasets;…",1 day ago,2020-10-29,https://www.indeed.com/rc/clk?jk=8c10897f05bf04b0&fccid=b5ff493279e86fe9&vjs=3
1611,"Data Scientist, Ads Measurement",Pinterest,4.2,"Seattle, WA",,4+ years of combined post-graduate academic and industry experience applying scientific methods to solve real-world problems on web-scale data.,10 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=552a3b782a36412f&fccid=43014b1412e0a7b6&vjs=3
1612,Data Scientist,Facebook,4.2,"Fremont, CA",,"You will be responsible for creating end to end analytics programs, from data sourcing to surfacing insights and driving action, for various aspects of Facebook…",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=dde5ef0806e098c9&fccid=1639254ea84748b5&vjs=3
1613,2021 Software Engineering & Technology University Program (S.E.T.U.P) – Data Scientist,BNY Mellon,3.5,"Pittsburgh, PA",,"Participate on a team to apply scientific method to find solutions to real business problems.
Perform data analysis, feature engineering and advanced methods to…",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=d7e3093d0e1908d8&fccid=b4048be2884af072&vjs=3
1614,Data Scientist,IQ Tests Online,,"Kansas City, MO",,"Enhance data collection procedures to include information that is relevant for building analytic systems;
Verify integrity of data used for analysis;",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=fc71a4271419803f&fccid=dcc128b2f757ac0b&vjs=3
1615,Software or Machine Learning Engineer - Entry Level,Apple,4.2,"Santa Clara Valley, CA",,"Experience in machine learning, deep learning, search, natural language processing, data science, or computer vision.
Proficiency with C/C++/Java.",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=0a15fa886dca0fd8&fccid=c1099851e9794854&vjs=3
1616,"Data Scientist, Consultant",Guidehouse,3.4,"Atlanta, GA",,"This high performing team works with clients to implement the full spectrum of data analytics and data science, from data querying and data wrangling, to data…",1 day ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O8r9q-m4QGBZILJsMcrCnsXks4l-jv1pW0P06j-xkM-s2IyZrLKdDCzCs6F6cetm5DO8WxrdmO0jB25SXi9Z0USpIf38jzrmv0TnkdtSPaONSWC71y1oYt7-38ImGOwbR0BQVS8oc4N24KAo54NNQ8DsGky_u-UV_mFYBB_gzyKljhpPAoHf0CHhYWegzR0mEYK0cFUp1gKg6ChVVe3qI-PQyRKewiD-G1bMnKhiKepej-LLGQzqlXpLlpilaiZafJK9jZcIPjO1Hxm6uE1mYwkhg8AphTEHNhW0a9THxfQ3iuFqiHNFZAa3MMg1PBgqtINgyNrgnvuVUtao1X4kVQyg==&p=11&fvj=0&vjs=3
1617,Data Scientist II (Remote Work Location Available),USAA,3.9,"La Coste, TX",,"Applies predictive analytics, machine learning, simulation, and optimization techniques to generate management insights and enable customer-facing applications;…",1 day ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdTBpsLrhs4IwmIsoO0brdHaF9POTtXIeJjdlamKYQ_HWXH6wnIvGc9N6SpluTK3Mbwh9ysI2SwuIRPve8PKUKxsCcvqHEzo_NR9OcLdq3EhzDw1jKpSWW768mEAIeSI9q1RFdJW6QSq-AT_DzBmx-lT4ipE2q0UhSui-aydWJkanK1Ief8RVICISER0NE6ULWAr0-fAwQfM5Efubw-gbKa2RgSHK-0WyLpip9g_sgpo9Og2B1Xftve1nY2z2JB9xXEZgFa4OzuoswEWE-NVgY3q48vBlRDdpDDSGVcx5UvmIU3Mmjb5kKmCiqTd2EuvuJmcbUCIyHYIQpli8fTFXG5Uj7UqKY1rew2PRXoX6lszdFxbg98vsspPU2MxzKThKoIbxCA5MG8w==&p=12&fvj=0&vjs=3
1618,Data Scientist,Vaco,3.7,"Nashville, TN","$130,000 a year",The role will work with other Data Scientists and Analysts to create predictive and regression models.,15 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_sybMACCpf9B-677oK5j6rPldVB6BlrVvFjO_o-GJZbzuF-qh4PxErFUqfUsv_6vuF9mJcDFzyB4chVe5GK_l9f7WKwVdB9xa6ccd-mZpbhf1s3vxyBaZyixrHYH7JohD2IXIVHQczmGosxyUhCiel9-LU-Ho9zQkhSQ_GtXdBCxAo0aGJlnPv0JF_5uWhSI-sQrMDQr7wv-Vp9fmTw_QT4mVLQF3i5y2enf8PlPObM26aRRDKlueSwoVaT3yz-BOvVLxigvYBbQCoxJgEQJ8ZFqEJakP_EYKroBCP924ZfRPckDLcnE8DiUuFYx0A-VagDYRmMEJbTGGrSjABV1lnOaXRakkbPBajoTPY5dgj6Q7PhoO0MtQdYk4NPbgfe5cgwAqZuseLhd10fwAPMMm0GKBa3EX0DUPj35CrGaSmUXWOdu9wK88DkR_yr9giUkDlslSPs90bZxZJsvRxhTq5klPMNszCdIojU5CXQvbc0AFq7p_w27XJBWwCec8Dg0=&p=13&fvj=0&vjs=3
1619,Data Scientist (Mid-Level) - 100% Remote Available,USAA,3.9,"Adkins, TX",,"Uses advanced techniques that integrate traditional and non-traditional datasets and method to enable analytical solutions; Applies predictive analytics,…",2 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdTBpsLrhs4IwmIsoO0brdHaF9POTtXIeJjdlamKYQ_HWXH6wnIvGcKPzOqTW052CebClNpR6rG6wZG8l6EiI8t-1YNNe2IaSquRcMTYgoFAp8GtHunhHjin10l2oaZCFzUFX2wsgbxJEfGuMhccX0fsbxV8bI8_2zNHLwa9fjky6JbEf1wHKHTLCO8WAbLIorFYd5lQaNbX1OxhV8M2R2soQFKvZWFeNtLTKTyNZuCFKQvUbo5DSiEmUc8GECpU2gomCl9FvuoVvUmop1q9pbWL_vnbL6kzxkn2qZPqk2wP0GMQc2PJC2zuE16t6SuuKd8tFlRiWikc0WMCYZsq3uRn8jNx1_8T8zIvyXjOazXnoLqmqWYa3yvb35ZtbIQSqhJU-_j-RQzA==&p=14&fvj=0&vjs=3
1620,Data Scientist,National Security Agency,4.2,"Fort Meade, MD","$102,663 - $157,709 a year","Relevant experience must be in designing/implementing machine learning, data mining, advanced analytical algorithms, programming, data science, advanced…",30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AC5S5KfpcrE62cRuYLg6qW_HWiPjKHP06qk-AGfbwYtGlr3wcSMURH9oqKq1q2FCee1dkQkxJJ_jTPTeaAj6bQY7W8nqpUJM6WNhg1Fr7srQjxek9SAawvVC9GMiVTmhP2Xm5DNNsoU4gf5Acij-lss18aW9p8CoYhdJNqwH_G3XKbjx2aN7PvjCAtLUKH6Ip9xqcBD886pI5eIGMNIJyT12NxCNNCcDdAmecHf_H5fQJt8_brlHtF99bwGMzveK8oX_dOkbpS9WyAkW-of3ro4oHEZNS6EFOIQ8IAUc8Gc_YFKl6eAiPbuXyNsjPu64xLDMOpnrGFin4UKfk_9t3hyGaImAlhLco3U0_B8tFUiAGiAOxDPHvGhSsLoSqXNiukUN8znjo60UENTrINh9oVmr5HFXQxdG7l-Fjy-cqrA9VZqI9nWalaizIqB7x5c-A=&p=15&fvj=0&vjs=3
1621,Senior Data Scientist (Remote Option),Humana,3.7,"Boston, MA",,"Knowledge of healthcare claims, clinical programs and interventions, health outcomes, population health.
Experience in working with assignments that involve…",30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BF3MqD9ihQNGAQXRRX8kFec5QR50SCHolnEnD72OFj87OnYUfIUI2i08wznJOwTDM7rocZfwXBUXEgUqkfjp6c0Qpeha7ThNa5hwBUAIJ9mFE7erWD42Fgbz7CPBJwVPoY0FvuWuWFjhAY2LNy9xDVABI5k8EL4zmiruAAeTWRWd1V38m_-L_1_5aRDHVV1mBkR0dVPsv59yRPT1z0AAy77aCrkGK9IHMTDIIULTo90DjfxXVM8TC8dD9RxSad0EOlz2GO1u4zLjGmryWCKdQLTPy9IkBUDcY9mhLFw-AJeIrj_WAxTHD7rE65HajPV0_fTq29QydDjRWUwK1aYrekZGJgPJRpaDGqh_2zGDKrqM4DuPzcdy-dJgi3ymmtYiqrcizsYp6cu8Wh7FRaLHNZv26kFrBhvE_KMgVbve9tQjFNi0dcRF5Wd9dHIy1sjmwb6oRpTtl0i-H6Cfmd0nITQE3QlS0WGO_8XWBBLTE0oMgUTySUjsWvzd-AvR1vBRJv3aM4dF1d2mLsaf-51Rv5pnIU7UgvpiQdtfv3cEPaOWRo0Za8_AhXDT039y9dZDWmwudy_AxJ8YfIE1Zytv9Nc1S5h4Tx7W_WP1EcOv3GMmtGOkcFpLbEPt6nRiD74ro_KMnHSP7IIjY9iEIY60W_1LY7dcYJPmXb3tlaSN6N6ClBS3g9v6t13s3Nximw_GH3HmXEZsfhh72r2TwXi8KsMRr-4oPs9W1kSc6aup5oJcTmOXjuDcuSQOJhvk1wuNvEcFFywQMBBiPwsccitHHbtEBnykCrgZTkXgkBHJWKja6Ro27wtEGDoLn9KfOv3y7NJYefV5x2l418Xmx2PMcoNsIV2nyFiRWhdyj3ELMwqlW6J7zVzm3iDwrkkqqUqKh3a1-mqXgMjVHOKjHrSWd_Hc94WmsO2E-MM9BUBgTdJ8khUfspUR4MrwrNY6rjPvv5QBITBHEzievlunCui49bycOGmbR5p1CaI_G7AWFjiZUDr-WVlsJ1AyNI_NYz__emCaqB1-T0Wfqcx12bgExDkNj7CaikHjFWffeLqYE8B4fMNr29UY_vEHOToyIS9dGXV5_UncvR3ybVOc6d21XmgFifRmT3LMRwEm1c2bfPOY4LbofTcBD590xmbx6SQTSJFQeec4RyOd5dTK7kb_wS2plUKgYL4IApT6Sb3KGQkcDcemA-b_X-7sndqL-yMTCCSl20HBLsJ9R74FLQgTSp&p=16&fvj=0&vjs=3
1622,Senior Marketing Data Scientist,National Funding,3.3,"San Diego, CA",,"Builds recommendations by synthesizing data from multiple sources, developing assumptions where needed, to drive business insights and strategy development.",30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C1gMxTCkCMx70SaHXv4oGBFcjq2WLpy8W8wpR_P0ejKHTuYv6NJ7ACXAaDHDU4CNhSENxLUOM5JPCxnXnH3dfx-TuvWwHfQnX5pb2rnzlEg7EU4mKn0ZMv2r3HmSGLLoFbCAIlxGk67dJ-FMu1XKfMgwBZeRgbQTXVHZGkzcDE3CqGtg5rRN4N-kTty6DQKqbdu6JEP3WkBiskhgnK7wrpsnvpqSc5_FT7TtLgBjIgrHTL9tYP2V6SIb23hMOHczn52JcrIZm-DhYi9c_8lujQNChoKXLDuthnfBLNeLR0KX-CVE0D_b1Gq5a4HgIPuYWydYrA0ygWvS_4dekxBCEGutban4rQ2eCmJagFhxQW_sqr8aM9xvYDwIQ57IqiD87au52YStIXT10doBKBlD9JwBqJW5AW_LjK1gsLHUDcSGBxffHIzDf0GuVtj3U7Tr1GtW3KQ4fXpzjlIabfiLGBBM_Tm4Tw2g3aayAvr-QDPetlJqR4Cauf3SzL2UTw0Q7ZyUXKEiWjAPCH24sZ0kS-K225xi_VBweCpdVystlMPvcfx6FQZaXecjKT_Xc9RcDlvOVBVJarqdGb6ealkhJCri_lTK6GOHY=&p=0&fvj=0&vjs=3
1623,Data Scientist,Horizon Health,3.2,"Lewisville, TX",,"Uses descriptive, inferential, prescriptive, and predictive statistical/data science techniques to analyze behavioral health outcomes and clinical data in…",23 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B70tG5J9F_p6339PMOY8QlFtcwwwI2VpystrlvXRVKwq6wGD8W2iNzDRBHa8U3wVZew54n1TiLUkOuErQScOr_OQnUsam7FIMUEr6DVBjL36gn5WhO2zkZ8iA18WFCKWcTyYpdXPKzy0g70X3o9uKdzyUl70VZd873YtcuOM3uwBlv-KhLsOfE-xY_68PkB5X02aNzoH5TJ_wEi7sRUen_WxPXxFm-rENrofX-SkGP2LP7hzeBNmP7DhZ5QabHImzKlrSo7QBVRy100tj05S5LhhgjxzdO-iCtRLE9xfRJz6puYPjq6Joe_7tU-m4_czKwaKRgQkBlfu5lu6FiKOXM-O2n0Nv5IejwXByk1vat7mWrv4voPBzs52sH-JQ8yvvyan4p30g1kxk5GhNARz_bjaw1Ww9CGveQzCTCyr5AMSIvAMBE-6DRRnm-IK99_07e8f51vHzY7w==&p=1&fvj=1&vjs=3
1624,"Research Data Scientist, Intern",Facebook,4.2,"Menlo Park, CA",,"We are applied quantitative and computational experts using math, statistics and machine learning to measure & optimize cost, performance, reliability and…",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=f9c37523ff0807fe&fccid=1639254ea84748b5&vjs=3
1625,"Data Scientist, Ads Measurement",Pinterest,4.2,"Seattle, WA",,4+ years of combined post-graduate academic and industry experience applying scientific methods to solve real-world problems on web-scale data.,5 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=1307b1d66fb1b788&fccid=43014b1412e0a7b6&vjs=3
1626,Senior Data Analyst,GrowFlow,,Washington State,"$60,000 - $85,000 a year","Bachelor's degree and 4+ years relevant computer sciences and/or data science and/or data & business analysis, preferably in B2B SaaS space with quantifiable…",6 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=92f447017fbb4507&fccid=ad3f966c89388b68&vjs=3
1627,"Data Scientist, Product Development",Spokeo,2.8,"Pasadena, CA",,"Minimum of 3 years of working experience in analytics, data mining, data visualization, and/or predictive modeling.
Data mining using state-of-the-art methods.",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=e2196022087a9007&fccid=8f3c0373bcfa5520&vjs=3
1628,Data Scientist - Medicare Advantage Generalist,Devoted Health,3.3,Remote,,"We are looking for someone who has broad experience in Medicare Advantage analytics functions — e.g. Finance, Risk Adjustment, Stars, Pharmacy — and deep…",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=1d29210ef827ab5f&fccid=e5719b46cb3432f4&vjs=3
1629,Data Scientist,"Grammarly, Inc.",4.8,"San Francisco, CA",,"Provide stakeholders with visibility and updates of current projects, resource use, team performance, and product/campaign health.",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=949d0fa9798ef8db&fccid=0555014e7bce64c3&vjs=3
1630,Bioinformatics Data Scientist Coop,MIT Lincoln Laboratory,4.2,"Lexington, MA",,Selected candidate will be subject to a pre-employment background investigation and must be able to obtain and maintain a Secret level DoD security clearance.,9 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=d42eb3281b37b7ea&fccid=a015205ad138ca75&vjs=3
1631,Sr. Data Scientist,XSELL Technologies,3.5,"Chicago, IL",,"Creating data visualizations in customer-facing presentation and data storytelling from robust data analysis.
Ability to translate data into actionable business…",2 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=2f7214e4150a7c81&fccid=21e825c429eeb178&vjs=3
1632,Data Scientist,Ntelicor,4.4,"Bentonville, AR",,"5 years' experience in data science, machine learning, optimization models, or related field.
Conducts exploratory data analysis activities (for example, basic…",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=5770915b1ae2a0a3&fccid=612f466be50483fe&vjs=3
1633,Embedded Data Scientist,Govini,2.5,"Arlington, VA",,"Proficiency in statistical analysis, quantitative analytics, forecasting/predictive analytics, multivariate testing, and optimization algorithms.",Today,2020-10-29,https://www.indeed.com/rc/clk?jk=9f0b1793ad807598&fccid=932bcab1f7ee18f8&vjs=3
